Season,Team,TG,W,L,SV,WR,wRC+_lag1,OBP_lag1,SLG_lag1,HR_lag1,WAR_lag1_x,Off_lag1,Def_lag1_x,BsR_lag1,K%_lag1,BB%_lag1,wRC+_lag2,OBP_lag2,SLG_lag2,HR_lag2,WAR_lag2_x,Off_lag2,Def_lag2_x,BsR_lag2,K%_lag2,BB%_lag2,wRC+_lag3,OBP_lag3,SLG_lag3,HR_lag3,WAR_lag3_x,Off_lag3,Def_lag3_x,BsR_lag3,K%_lag3,BB%_lag3,wRC+_lag4,OBP_lag4,SLG_lag4,HR_lag4,WAR_lag4_x,Off_lag4,Def_lag4_x,BsR_lag4,K%_lag4,BB%_lag4,wRC+_lag5,OBP_lag5,SLG_lag5,HR_lag5,WAR_lag5_x,Off_lag5,Def_lag5_x,BsR_lag5,K%_lag5,BB%_lag5,ERA_lag1,FIP_lag1,xFIP_lag1,xERA_lag1,K/9_lag1,BB/9_lag1,HR/9_lag1,LOB%_lag1,GB%_lag1,WAR_lag1_y,ERA_lag2,FIP_lag2,xFIP_lag2,xERA_lag2,K/9_lag2,BB/9_lag2,HR/9_lag2,LOB%_lag2,GB%_lag2,WAR_lag2_y,ERA_lag3,FIP_lag3,xFIP_lag3,xERA_lag3,K/9_lag3,BB/9_lag3,HR/9_lag3,LOB%_lag3,GB%_lag3,WAR_lag3_y,ERA_lag4,FIP_lag4,xFIP_lag4,xERA_lag4,K/9_lag4,BB/9_lag4,HR/9_lag4,LOB%_lag4,GB%_lag4,WAR_lag4_y,ERA_lag5,FIP_lag5,xFIP_lag5,xERA_lag5,K/9_lag5,BB/9_lag5,HR/9_lag5,LOB%_lag5,GB%_lag5,WAR_lag5_y,Def_lag1_y,DRS_lag1,OAA_lag1,UZR_lag1,UZR/150_lag1,RngR_lag1,ErrR_lag1,ARM_lag1,FRM_lag1,DPR_lag1,Def_lag2_y,DRS_lag2,OAA_lag2,UZR_lag2,UZR/150_lag2,RngR_lag2,ErrR_lag2,ARM_lag2,FRM_lag2,DPR_lag2,Def_lag3_y,DRS_lag3,OAA_lag3,UZR_lag3,UZR/150_lag3,RngR_lag3,ErrR_lag3,ARM_lag3,FRM_lag3,DPR_lag3,Def_lag4_y,DRS_lag4,OAA_lag4,UZR_lag4,UZR/150_lag4,RngR_lag4,ErrR_lag4,ARM_lag4,FRM_lag4,DPR_lag4,Def_lag5_y,DRS_lag5,OAA_lag5,UZR_lag5,UZR/150_lag5,RngR_lag5,ErrR_lag5,ARM_lag5,FRM_lag5,DPR_lag5
2013,PIT,162,94,68,55,0.5802469135802469,90.62537951575364,0.30376344,0.395048041,170.0,9.798620313331227,-67.84258808074772,-21.551365261897445,-0.2679193243384361,0.225141336,0.073827735,87.50123361179398,0.308617234,0.367644346,107.0,7.292048556943644,-103.10058399778184,-13.580096535384657,-15.163041721563786,0.215699208,0.080639841,84.21407400469933,0.304142011,0.373375417,126.0,1.571258059337004,-119.02486358745512,-48.49335488211364,-5.815508303232491,0.202042182,0.07750251,,,,,,,,,,,,,,,,,,,,,3.911860705438972,3.9386381934054064,3.972776765272159,,7.484651622605545,3.076744375,0.9606977334384634,0.72595065,0.466273584,13.748964064288884,4.04875826,4.201789290687705,4.178450146455851,,6.402254241947993,3.322217283649056,0.9438822936722552,0.7368754,0.455982436,8.549051461741328,5.004722894125619,4.445729179103528,4.354286527068958,,6.541204699838071,3.4299884293497875,1.0646990105974248,0.67365269,0.440334654,6.406655479222536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,CLE,162,92,70,38,0.5679012345679012,96.68036349252952,0.323567497,0.381357466,136.0,8.558750822350715,-37.73668393709959,-89.35542452335358,-13.556875492911786,0.175464083,0.089588377,98.78236309891952,0.317296678,0.396442185,154.0,9.18004578772107,-8.522200560798968,-106.70744256209582,0.4246188153047114,0.206610224,0.080429827,94.24471683464496,0.321585903,0.378348824,128.0,10.842200671092012,-40.74081140860279,-69.39053689688444,1.313153702300042,0.192051905,0.08840227,,,,,,,,,,,,,,,,,,,,,4.7871015506169,4.400970901545173,4.386096104805167,,6.778086419778296,3.389043209889148,1.085991746815307,0.67621406,0.458654906,12.627252652891912,4.241972834289521,4.064377198965506,4.0866143654781055,,6.3412849376824365,2.8672020763153987,0.947477144009192,0.69522001,0.454486204,17.68655679,4.295883055046113,4.397451727322173,4.409550915015769,,6.073273266417531,3.5924636074362235,0.9232380249879804,0.71391159,0.479047198,9.712408107705414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,MIL,162,96,66,47,0.5925925925925926,104.32111460821916,0.334716017,0.423831608,182.0,29.743189638313893,32.43088262441944,61.60972222778946,0.5629839147441089,0.192893401,0.086611675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5906882265740565,4.205709061439271,4.065193713674336,,7.867964290231829,3.6400279943679847,1.0820014484977,0.70034137,0.418093475,7.394553201505914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,MIA,162,77,85,42,0.47530864197530864,74.38007202127439,0.292637933,0.334556799,95.0,3.8143516652906775,-178.87314565314463,33.1257847128436,-5.2054672841914,0.204617173,0.071748878,86.87994850509337,0.307871914,0.382012139,137.0,10.552605377412338,-92.91204658126452,9.406501221470537,2.4548458545468748,0.20274063,0.079907544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.710959160448056,3.690320173642903,3.9641047259224447,,7.255479953234819,3.2424659774014573,0.7458904624820842,0.73218701,0.452707413,14.550807866849937,4.104349961432564,3.894776043202168,4.165265920131436,,6.953031213203111,3.092318464093028,0.8308653650997427,0.70316812,0.45004562,13.503164079040287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011,DET,162,95,67,52,0.5864197530864198,101.97874060142678,0.335193749,0.415204678,152.0,23.84594879891341,23.9063327293373,-13.767185391276143,9.735575806349516,0.181717363,0.086501901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.287099308792286,4.144078365502265,4.312697229921151,,6.580198939076533,3.346180710496305,0.8848373573379429,0.70555135,0.438230008,18.010067120194435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,PHI,162,97,65,40,0.5987654320987654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,OAK,162,96,66,46,0.5925925925925926,97.40864219113462,0.310266406,0.403654785,195.0,19.397128084189944,0.25878929681285,-23.50196454674005,19.430652332957838,0.224324761,0.088953582,89.40589634481005,0.311305207,0.368672046,114.0,7.271194904927691,-82.17030841045329,-49.8550041243434,-6.494568079244345,0.179226736,0.083387942,94.71732982666222,0.324386629,0.377936857,109.0,19.96724145327488,-20.58158523420117,0.1103869900107383,17.77561780018732,0.173451038,0.086153343,,,,,,,,,,,,,,,,,,,,,3.495918387900736,3.885608562268273,4.197687887019008,,6.955102081707943,2.828571445201646,0.9000000052914328,0.75442185,0.417235106,19.497870442690328,3.7114899905882894,3.804571230762986,3.9795549024990784,,7.211605341846592,3.2265717003606738,0.8454985573199454,0.72073617,0.440662373,17.9777392,3.5832365735192777,4.124873931895642,4.0790903484717855,,6.726426550290574,3.218626536213808,0.9618161328920168,0.75054519,0.460642757,13.678254989907146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,PHI,162,73,89,40,0.4506172839506173,89.0441983325334,0.306362262,0.383797653,140.0,8.569861550628385,-81.9487861592504,-19.533217592164878,-7.363744969014078,0.200365813,0.06933821,93.01317800746612,0.316557377,0.399531024,158.0,21.299122096097875,-40.76194719657772,56.32647271221504,10.70767739834264,0.177252106,0.073558003,95.53103822318062,0.322601416,0.394694389,153.0,18.801293717384414,-29.526669225013244,15.068717697635291,3.478095439495519,0.163083293,0.085841694,99.00639120312812,0.331999359,0.41336678,166.0,22.79021660090364,5.500965991419202,21.89273124979809,13.3005217644386,0.169130503,0.089016054,,,,,,,,,,,4.33604119073066,3.940404922807233,3.9999491737587407,,7.512880618,3.1705734718348464,0.9524252326460408,0.70541699,0.444856348,13.717072542291136,3.8571430205148967,3.716638617,3.608365935431833,,8.588654474940727,2.536288577798381,1.103812632880469,0.72919286,0.435194174,19.76796412328258,3.0223426995092586,3.238656435948845,3.409800179030743,,7.915369287626063,2.4617468762131867,0.7312119434296593,0.77479726,0.465216351,29.450330981519077,3.6832230767635457,3.927235965814684,3.7508456262256975,,7.310827013106166,2.5708402683450253,1.0382239545239524,0.75314063,0.465493283,16.648132690927014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,PIT,162,75,87,36,0.46296296296296297,97.4977016969392,0.332475884,0.40166005,153.0,22.01378655329968,-23.898371549531557,40.04004845675081,-4.0902402231786255,0.213065005,0.089602299,97.18881497946072,0.323368691,0.395666844,140.0,24.017373181603755,-17.451992962416373,49.5791278029792,3.5005223392508924,0.210342084,0.073349244,108.30079314269445,0.329713081,0.404443641,156.0,31.344609874939238,61.57270463211884,35.691244838846615,3.82073298166506,0.199871465,0.083547557,99.292052754342,0.313405797,0.395916879,161.0,22.507757576804494,-3.417670797139217,27.416599705815315,1.8147833528928456,0.216788916,0.076446617,90.62537951575364,0.30376344,0.395048041,170.0,9.798620313331227,-67.84258808074772,-21.551365261897445,-0.2679193243384361,0.225141336,0.073827735,4.224954256885916,4.303959338188337,4.275371811942139,,7.643382737861156,3.306755681233763,1.1167279974147792,0.725,0.469448927,8.986062656156719,3.2262252553413084,3.360490157887092,3.555591485780556,,8.083687999338334,2.736854008744593,0.6645782361189961,0.74971687,0.503635937,19.465682024369016,3.491645899489005,3.797621859236486,3.709084403189218,,7.588922415172564,3.0837722191947146,0.791027744,0.74165142,0.505381487,8.229291064,3.2740254871104058,3.419114586838669,3.578805252,,7.716908671488265,3.151632010956746,0.6180870545759831,0.75002869,0.52501191,16.792724388302304,3.911860705438972,3.9386381934054064,3.972776765272159,,7.484651622605545,3.076744375,0.9606977334384634,0.72595065,0.466273584,13.748964064288884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,TOR,162,76,86,45,0.4691358024691358,104.17564224604266,0.329519819,0.425807629,221.0,23.709771120581127,21.931405539582062,-1.1517215360654518,-8.951783753931522,0.218514359,0.101395796,117.35095865831218,0.339628732,0.457070248,232.0,36.728456161555485,135.86976351417917,6.5508818700909615,10.971868723165244,0.184721553,0.091478093,106.69936360909358,0.322570123,0.413768246,177.0,21.736109068098838,44.90597489963508,-40.74714382365346,0.0467791659757494,0.18663856,0.081401005,99.11957186605603,0.317818063,0.41069171,185.0,16.96669524961222,-2.799601405854167,-38.36706470232457,3.818315499927849,0.182542262,0.082899869,91.86798372370096,0.309240924,0.406597412,198.0,14.041851042530046,-55.791662674282506,-15.564370453357697,2.4874937096610665,0.205283885,0.077617328,3.7928280611840015,4.0449158640015055,4.022872545075975,,8.103700930724845,2.843079246,1.1285976182059714,0.74448186,0.46572104,16.821070442267228,3.809854606369636,4.093344008763062,4.139376330497528,,6.976405893958825,2.4795283257848286,1.0804997490195851,0.72695941,0.436538902,13.68346063233912,4.004158396808126,3.9680110863692417,3.990073716651558,,7.478171211484335,3.056133355819286,0.941788034,0.7265499,0.429493087,14.228280164301395,4.264463302525924,4.297165814919018,4.042587988846451,,7.487604170714123,3.0991739117194217,1.2086778255705746,0.72289157,0.439637599,9.484427869319916,4.644424504975766,4.656447211917698,4.295166914638247,,7.119372865345402,3.578388813,1.2717618778725586,0.72037702,0.46484375,6.875297356862575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,STL,162,86,76,38,0.5308641975308642,96.9993306177189,0.321088881,0.394420131,137.0,23.582675667457817,-21.24696914879995,53.78872584179044,0.8628835785202682,0.206385404,0.082423847,95.12090550791592,0.320159415,0.369148544,105.0,18.026499589703207,-48.996149240547766,29.021728664796683,-15.517776781925932,0.186164968,0.077390732,104.43371741261436,0.331760494,0.401475616,125.0,25.49316067288552,20.99374321632012,28.64678129833192,-9.088836937211454,0.178974524,0.077555627,106.3900949948611,0.337541953,0.421024546,159.0,28.350601497001943,46.473786760106485,31.708157087676227,-1.631299005355686,0.188428706,0.084255453,112.33583919636278,0.340857421,0.424981923,162.0,29.189231320343225,72.2569865212172,12.621024418622255,-16.473010499728844,0.156680551,0.086831143,2.937187316961348,3.4797476248720134,3.7129142555564494,,8.166363900087093,2.931042573620424,0.7558034309335685,0.79353933,0.480326295,20.5600960990414,3.503911868534851,3.649969643,3.765375166624373,,7.585596438796193,2.919926557112376,0.7641509926060047,0.7435409,0.454046311,15.941051051428076,3.428180269935558,3.385602751754148,3.6282288339755766,,7.731902982912212,2.780772125433339,0.6905686874690332,0.74527317,0.484712017,17.311350597068667,3.710346743198316,3.616785780641377,3.721739049448478,,7.494531232529932,2.6827714428432268,0.8245214984885146,0.73207635,0.484512251,16.24279048643075,3.785910068959138,3.746316586176248,3.7941308487298415,,6.759234562,2.757866196575112,0.837209381,0.71574294,0.476888888,12.00851590698585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,BOS,162,84,78,33,0.5185185185185185,110.53103533699245,0.338840349,0.453494575,208.0,32.588586587232555,79.20941660422292,22.36677505448461,0.0240859079640358,0.198825769,0.090288797,91.27081238370327,0.329435929,0.406597283,168.0,16.365472760643694,-61.700007108278,16.959905533934943,7.151245941699017,0.193120858,0.090091511,113.1168564814419,0.348439233,0.461199294,208.0,30.835283964676044,100.83929505921304,-13.330093357362784,1.5794361785519868,0.183544303,0.088291139,99.08258647830714,0.325330325,0.414539007,161.0,17.936028888048185,-5.883879799199083,-28.94100653752685,1.366205147933215,0.18406285,0.076639409,89.15542701203569,0.315501127,0.368582237,123.0,17.453990322370647,-82.9333573896925,46.197177458088845,-8.070807163370773,0.214744619,0.085929971,3.751371287267356,3.818566889330822,3.918987818042111,,9.6128889236226,3.1590495050672467,1.085923267366866,0.7578871,0.423754403,18.52552111446857,3.733978406770397,3.7762590616950695,3.9093239360007663,,9.592985175117445,2.823251966094691,1.1839443728784187,0.75692308,0.410093091,23.18872020440176,4.000926473698729,4.000230284956861,4.2030658357103095,,8.514471651840108,3.0632093314255897,1.1002547802671503,0.72866149,0.415158924,18.803494634048548,4.337399938827304,4.167886190045097,4.137221058645682,,7.568700752853376,2.9703111328931966,1.1060991248012322,0.71645655,0.441283568,11.821464837528763,4.009779785206451,3.9257478110231183,3.8702637617855262,,7.448488329947052,2.9597455688660173,0.9456448498036654,0.7180761,0.436363636,10.558136100065894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,SEA,162,89,73,60,0.5493827160493827,102.63801820948284,0.325312957,0.423527292,200.0,22.33669169766325,14.969332515282186,5.963369044358842,-4.808503428997938,0.205481673,0.078981511,107.81764745719128,0.326346339,0.42987641,223.0,23.402329066921386,48.442842579851394,-30.466251898556948,-9.741676960140468,0.206841175,0.081259033,100.381561002759,0.310684391,0.411075036,198.0,17.389108150792193,-20.7374834365734,-15.77636458352208,-23.05046022497117,0.217908987,0.077964442,93.83952370036944,0.3003367,0.37559633,136.0,16.424973842729546,-37.52548262850252,-0.7588448617607355,3.226183896884322,0.206123473,0.066253973,95.1663438934896,0.305564594,0.389528607,188.0,10.120993591524629,-41.14584683624668,-64.0839081555605,-6.917694972362369,0.219215813,0.085709656,4.455219136942487,4.700338295162317,4.640983839530111,,7.7732014114396275,3.061791552737474,1.4809073428546558,0.72661781,0.403030303,9.336861143819988,3.996568540340716,4.298241992097993,4.168534061495125,,8.141386918344766,2.841455221880571,1.3157173092620904,0.74870912,0.433576299,14.453279551584274,4.164730243025479,4.138378495978574,3.993609542,,7.892686708717414,3.020505981278449,1.1134655450333997,0.72801565,0.462881079,9.082441353,3.1735540960226487,3.608836247311575,3.565435249123685,,8.163224110277008,2.869835051676731,0.8491736545998103,0.7682958,0.45398773,13.572355141863229,4.318771611846634,3.886079686309862,3.719396043281448,,7.967918606778213,2.9365189622513386,1.0689420490203618,0.70723873,0.452860411,15.73439739830792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,LAA,162,73,89,38,0.4506172839506173,93.11723258845258,0.309774436,0.406842008,190.0,12.190688415158755,-47.52955675794977,-37.03385196626186,3.3554392578789702,0.231715425,0.077127659,106.45869259138654,0.332319721,0.430198019,85.0,7.66087121865656,18.535688299768715,-24.50734508782625,0.1718907880131155,0.212305025,0.103552859,95.67185766458496,0.32403399,0.421869361,220.0,16.493510082230724,-36.43143371800989,-20.115920078009367,-1.4479814405785874,0.204127339,0.093745,97.76593161445174,0.313217448,0.413011695,214.0,20.604590315126217,-12.58133361168236,4.358177706599236,4.006282792048296,0.212835625,0.084151931,91.67240520465116,0.314998348,0.397229916,186.0,16.602971258545097,-60.75730788253702,27.14930298551917,1.911704332625959,0.197266589,0.086118886,4.690973595418836,4.254676690188713,4.264352969657229,,9.198359830153263,3.747714397419637,1.190152545126506,0.6958038,0.44469246,15.494840345345438,5.088198243,4.485835628509188,4.603941218775507,,8.960025861906095,3.409264142484346,1.4048224104709364,0.65472204,0.394262841,5.383859311899869,5.115527207730419,5.041874685299487,4.800691603334058,,8.758780731284766,3.593345941039904,1.6656655664195388,0.70949918,0.404021062,7.532785792136565,4.151438478615931,4.361266637630533,4.179054157090873,,8.678572747151854,3.4188316882719425,1.283627282226645,0.74060823,0.420845624,12.170187922893092,4.198056840261958,4.427885067507416,4.373492490281242,,8.196206211940012,2.936140944826072,1.3993522800873193,0.74869709,0.416084758,11.023963233456016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,WSN,162,82,80,40,0.5061728395061729,98.851007046194,0.332198995,0.449306681,215.0,23.175860910449373,0.7435449604149014,18.203569530916862,10.241664179489362,0.213550048,0.087222401,95.80994986895828,0.32553226,0.425865209,203.0,21.60465166983559,-27.25244350856144,41.30162638425827,5.148770801111823,0.201902918,0.086437671,96.17412289905803,0.321016166,0.402542372,177.0,17.906149774918717,-29.669526835405254,9.410512830480002,-2.2673474191688,0.219715546,0.088115089,99.02067439551872,0.320987654,0.392998917,152.0,25.93225909259184,8.427395764295706,39.73583618178964,15.260692628799006,0.209781209,0.083172458,94.47384145206831,0.312594079,0.397534952,161.0,17.667392760931126,-34.70945978476657,16.514092141296715,3.116280092392117,0.19712254,0.076732263,3.8820278640423775,3.992662781778538,4.115297900604876,,9.064286215,3.079493257533617,1.1758065165128355,0.74383803,0.440362355,22.98294879391324,3.520667238508824,3.583646527651079,3.821250021871222,,9.100709009,2.885590661334728,0.9556977617668436,0.75,0.433493792,23.49877161905169,3.6196563599537,3.4528316881588275,3.5820398832545384,,8.418680823323855,2.2834573917212246,0.9096190159329056,0.72692794,0.446715328,22.18994295783341,3.02923861184252,3.175089886398624,3.433097147675928,,7.882140064753869,2.154125235088014,0.6731641359650044,0.749375,0.447655139,24.29368196055293,3.5858889021776075,3.554886892292972,3.640655704873958,,7.694719935922783,2.521328134,0.8840212224118407,0.73649149,0.449964513,17.274209648370743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,COL,162,74,88,35,0.4567901234567901,89.68649982836735,0.329727958,0.436435359,166.0,11.764060946708398,-73.81539202882243,-1.9599485145881768,2.84442029055208,0.196183082,0.072780203,87.53784579461777,0.329193548,0.409812409,163.0,12.471623255022816,-92.53606520334048,18.36237995326519,-1.8339281897060573,0.191394422,0.088446215,90.52535040923746,0.33564181,0.42477396,173.0,14.252186984114475,-61.99987422980272,7.8601769637316465,9.27880687545985,0.203351955,0.093375897,,,,,,,,,,,,,,,,,,,,,5.215190249,4.588826323725993,4.275861105971426,,7.240506851122843,3.5822787392793085,1.2531646473097229,0.68937551,0.451706446,9.191920613171533,4.438867489530573,4.242517396356537,3.9775987130169113,,6.950495592850392,3.2452224503290736,1.0941746192680402,0.70600691,0.461225412,13.576796658569949,4.138003222742311,3.828189248322369,3.802237040512789,,7.701803886672718,3.2766993845244548,0.8675451703788556,0.7083845,0.464862298,21.61529930215329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,NYY,162,95,67,39,0.5864197530864198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,SDP,162,90,72,49,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,BAL,162,91,71,46,0.5617283950617284,105.43696868012616,0.320708312,0.420928116,183.0,24.16390170215059,56.02191111416371,-23.897513925097883,16.13286334462464,0.223746529,0.08361914,100.74984114006551,0.305090366,0.390311291,171.0,19.49538890354408,8.982474967938094,-14.669550958555192,3.9445647043176,0.229790047,0.078690692,90.58072344429524,0.303670186,0.401660516,195.0,6.146833740283398,-75.94915640060772,-67.75613256543875,-6.664628347847611,0.243021895,0.075380244,101.9419751067152,0.320610687,0.429417571,77.0,3.6114419297195632,-0.7120236274322362,-23.779716785997152,-6.0756849008612335,0.229259589,0.073148974,88.25802027094966,0.310087577,0.414581844,213.0,5.076271194520356,-91.8520191962712,-79.9988993506413,1.4613096369430425,0.231862982,0.07464857,3.906673234,3.9752880926261978,4.076834044046668,,8.859666242,2.928457115502097,1.0958497028411656,0.73480459,0.437179799,18.192779132863507,3.9746516211795457,4.0305706424341885,4.099095691318431,,7.622791576796159,2.7816282277765225,1.073721054062721,0.73195507,0.431791773,11.716482458636165,5.848074884,5.152202692075282,4.908098632790166,,7.921541609956511,3.614123117022298,1.6562056202340192,0.66730059,0.396737881,7.769820570247248,4.511569159891122,4.6008026725519855,4.628319625836474,,8.450516080257602,3.331620302688829,1.3708229370438412,0.69655857,0.425938117,6.463033883832395,5.669439289084771,5.564668083283554,5.234846229457148,,7.783784634519026,3.4989608813823505,1.902287110198961,0.68486917,0.405006705,6.895326257683337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,TBR,162,96,66,51,0.5925925925925926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,HOU,162,95,67,34,0.5864197530864198,96.62881822359788,0.312162162,0.407630522,69.0,6.522841054892156,-7.304995839743553,-7.46738164126873,1.9520905278623104,0.197397936,0.086137281,124.17677254329936,0.352452593,0.495456974,288.0,43.25692468850588,194.22638766049735,19.596597883850336,-3.0890754641150124,0.182358461,0.100875821,109.78415102705306,0.329196603,0.425270493,205.0,32.704520410700006,72.44353577817897,35.58111432287842,0.8233421961012937,0.19476082,0.09192971,121.1465841589379,0.345544712,0.477811441,238.0,36.69297336894107,162.65702213943692,-0.9438120457343756,-0.3785427438697297,0.173337585,0.081167277,101.14884724421512,0.318601262,0.416591523,198.0,24.935069439310944,16.811004007686588,16.93203202704899,8.571206150343642,0.234042553,0.089297227,4.311069122546757,4.328824006,4.432146258379552,,9.034352025735434,3.7270995999707015,1.202290193538936,0.71451613,0.442068965,6.267363418824971,3.6619559896159695,3.976489574386216,3.800858528336073,,10.284249510333252,2.7572374510049653,1.4155460127927275,0.76822157,0.435560231,24.198387583717704,3.111340377296961,3.232596528197541,3.358136695405016,,10.43505212027828,2.690721797463575,0.9402062372746284,0.77881834,0.440282301,28.632656495668925,4.120332245731836,3.908677092479187,3.7669775754521626,,9.91493847,3.248962888628427,1.1950208325989615,0.7366235,0.473207351,19.014902217313647,4.064714223233091,3.852963709,3.874857627713248,,8.558583794318846,2.7772481796750985,1.1096731137333176,0.73350798,0.451719265,17.609400418121368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
